ambit,teleconnexio,variable,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,subregio,estacio,periode,pearson_q_fdr,spearman_q_fdr
subregio_estacio_periode,wemo,vent_u10,30,0.465382570927899,0.009555201241596749,0.5700934720579197,0.0010056451028976263,0.465382570927899,0.5700934720579197,Llevant_Iberic,Summer,1991-2000,0.04507170396979599,0.0071661171227859356
estacio_periode,wemo,velocitat_vent,120,0.4651199937507761,8.68763172613303e-08,0.4186638514529999,1.9484109389648535e-06,0.4651199937507761,0.4186638514529999,,Spring,2001-2010,1.6391757973835906e-06,2.952137786310384e-05
estacio_periode,nao,anomalia_precipitacio_mensual_mm,120,-0.4650749460838085,8.715868905829165e-08,-0.4625467397908329,1.0449128391014929e-07,0.4650749460838085,0.4625467397908329,,Autumn,1991-2000,1.6393483835415357e-06,2.1243857154613995e-06
subregio_estacio_periode,wemo,humitat_sol_capa2,30,0.46427826073855544,0.00975034806853124,0.48258983500315444,0.006914010108106785,0.46427826073855544,0.48258983500315444,Mediterrani_Central_Occidental,Summer,2011-2020,0.04574049133009182,0.0361674460755368
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,0.46415107354797996,0.009773037737254879,0.43756311894389854,0.015600649352777872,0.46415107354797996,0.43756311894389854,Mediterrani_Central_Occidental,Winter,2001-2010,0.04581111439338224,0.06758404051744926
subregio_estacio_periode,nao,humitat_sol_capa2,30,-0.46406347808347126,0.009788690240059773,-0.5012235817575084,0.004779577548985801,0.46406347808347126,0.5012235817575084,Golf_Lleo,Summer,2001-2010,0.04581290283959332,0.02672643550225052
subregio_estacio_periode,roni,pressio_nivell_mar,30,0.4636988684570341,0.009854069550743179,0.47810975880898204,0.007533429224320571,0.4636988684570341,0.47810975880898204,Catalunya_Balears,Spring,2001-2010,0.046036572838734836,0.0386688864512445
estacio_periode,nao,anomalia_precipitacio_mm_dia,120,-0.4636500284660873,9.655702963385825e-08,-0.4625050438707796,1.0480302862942904e-07,0.4636500284660873,0.4625050438707796,,Autumn,1991-2000,1.8024296984179329e-06,2.1243857154613995e-06
subregio_periode,nao,precipitacio_mensual_mm,120,-0.4636250096513106,9.673039381509573e-08,-0.37108647946463874,3.012937118975532e-05,0.4636250096513106,0.37108647946463874,Catalunya_Balears,,1991-2000,1.8024296984179329e-06,0.00034044487220062506
subregio_estacio_periode,wemo,vent_u10,30,0.46351066766051785,0.009887959995086402,0.3624833200555625,0.04900224784174163,0.46351066766051785,0.3624833200555625,Mediterrani_Central_Occidental,Summer,1991-2000,0.04613356140786813,0.15631017812617212
subregio_estacio_periode,nao,vent_u10,30,-0.4633083645741255,0.009924499263863804,-0.47274749721913245,0.008336015221846809,0.4633083645741255,0.47274749721913245,Llevant_Iberic,Summer,1991-2000,0.04626806183619489,0.04188952372787341
subregio_estacio_periode,wemo,anomalia_temperatura,30,-0.46291532624755766,0.009995813333092785,-0.4027592445061806,0.027336421868823277,0.46291532624755766,0.4027592445061806,Catalunya_Balears,Spring,1991-2000,0.04652822342789504,0.10348172316273795
subregio_estacio_periode,nao,anomalia_temperatura,30,0.46255389229845434,0.010061773064726009,0.36284760845383757,0.04875850889875157,0.46255389229845434,0.36284760845383757,Catalunya_Balears,Spring,1981-1990,0.04679894448709772,0.15586097676745309
estacio_periode,nao,anomalia_sst,120,0.462517483167746,1.0470993180553515e-07,0.44492326424832157,3.555123678262387e-07,0.462517483167746,0.44492326424832157,,Winter,2001-2010,1.939072811213614e-06,6.5231627124080496e-06
subregio_estacio_periode,wemo,anomalia_sst,30,-0.46235392087428445,0.010098423826268455,-0.3573256224135851,0.05255796049417638,0.46235392087428445,0.3573256224135851,Golf_Lleo,Autumn,2011-2020,0.04686043538871673,0.16432921467694542
subregio_estacio_periode,wemo,velocitat_vent,30,0.4618124953955109,0.010198220349138773,0.5359884336203776,0.002266934235678744,0.4618124953955109,0.5359884336203776,Catalunya_Balears,Spring,2011-2020,0.04721398309786468,0.014439071564832763
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.4613835529209709,0.010277871421638227,-0.4080996985769808,0.025171501867860872,0.4613835529209709,0.4080996985769808,Catalunya_Balears,Spring,2011-2020,0.047528364066944294,0.09769017542507454
subregio_estacio_periode,wemo,pressio_nivell_mar,30,-0.4608196351474317,0.010383381554814785,-0.3789497201071964,0.038910184278079886,0.4608196351474317,0.3789497201071964,Golf_Lleo,Autumn,2001-2010,0.04792329948376055,0.13363543541412667
subregio_estacio_periode,nao,vent_v10,30,-0.46064317131198323,0.010416584724449063,-0.4100111234705228,0.024431589611026577,0.46064317131198323,0.4100111234705228,Golf_Lleo,Winter,1991-2000,0.047993333524021825,0.0952498620312927
subregio_estacio_periode,wemo,pressio_nivell_mar,30,-0.46061150595499295,0.010422552263633407,-0.3498386753279592,0.05807865500010672,0.46061150595499295,0.3498386753279592,Mediterrani_Central_Occidental,Winter,2011-2020,0.047993333524021825,0.1766203395847138
subregio_periode,nao,precipitacio_mm_dia,120,-0.45957581051944807,1.2907271607920524e-07,-0.3707843709555672,3.0617390434286994e-05,0.45957581051944807,0.3707843709555672,Catalunya_Balears,,1991-2000,2.3467766559855498e-06,0.0003453089146724097
estacio,nao,anomalia_precipitacio_mm_dia,480,-0.4592126084113074,2.0622864327905333e-26,-0.4626260111020835,7.879185442230909e-27,0.4592126084113074,0.4626260111020835,,Winter,,2.8776089759867907e-24,1.2440819119311961e-24
subregio_estacio_periode,nao,pressio_nivell_mar,30,0.4590740310048893,0.010715776318152322,0.4313681868743047,0.017309561218938802,0.4590740310048893,0.4313681868743047,Mediterrani_Central_Occidental,Summer,1981-1990,0.04923021279396166,0.0733455983853339
estacio_periode,roni,pressio_nivell_mar,120,0.45892881796031776,1.3511424076323036e-07,0.44957142163614416,2.591142792958165e-07,0.45892881796031776,0.44957142163614416,,Spring,2001-2010,2.4492007389105203e-06,4.9198913790344915e-06
subregio_estacio_periode,nao,velocitat_vent,30,0.45831588310682725,0.010862900230204831,0.4473859844271412,0.01317961550566672,0.45831588310682725,0.4473859844271412,Llevant_Iberic,Summer,1981-1990,0.04986794290836189,0.05968127776150967
subregio_estacio_periode,wemo,vent_u10,30,0.4581870786621909,0.010888063393744346,0.4857047532558259,0.006509283179330731,0.4581870786621909,0.4857047532558259,Llevant_Iberic,Winter,1991-2000,0.04994524492543278,0.03435568334197132
subregio_periode,wemo,velocitat_vent,120,0.45788757084676046,1.4540785164021817e-07,0.3791524003841855,1.950290247318137e-05,0.45788757084676046,0.3791524003841855,Catalunya_Balears,,1981-1990,2.619961290814742e-06,0.00023403482967817647
subregio_estacio_periode,roni,anomalia_precipitacio_mensual_mm,30,0.4574599167209552,0.011031041120630457,0.4344440335746447,0.01644264539128567,0.4574599167209552,0.4344440335746447,Mediterrani_Central_Occidental,Winter,2001-2010,0.05048531405322864,0.07046848024836715
subregio_periode,nao,vent_v10,120,-0.4574401856458915,1.5005687393784448e-07,-0.4901589021780171,1.3284204026355416e-08,0.4574401856458915,0.4901589021780171,Llevant_Iberic,,1991-2000,2.695632465949302e-06,3.150404116922233e-07
subregio_estacio,wemo,anomalia_sst,120,-0.4570885342543747,1.538103236247025e-07,-0.43397697360482157,7.351870109669696e-07,0.4570885342543747,0.43397697360482157,Golf_Lleo,Autumn,,2.754811766412582e-06,1.2287248094155482e-05
subregio_estacio_periode,nao,vent_v10,30,-0.45699229816936127,0.01112381619502626,-0.5399332591768632,0.002072455000925375,0.45699229816936127,0.5399332591768632,Mediterrani_Central_Occidental,Summer,1981-1990,0.05083866252967065,0.013428434131265928
estacio_periode,nao,anomalia_precipitacio_mm_dia,120,-0.4563560889257189,1.6191804324008813e-07,-0.54329783829398,1.441024377078466e-10,0.4563560889257189,0.54329783829398,,Autumn,2011-2020,2.891393629287288e-06,4.912583103676589e-09
subregio_estacio_periode,nao,pressio_nivell_mar,30,0.45624493678272093,0.011273451004750116,0.4153965984098153,0.02244211466925442,0.45624493678272093,0.4153965984098153,Mediterrani_Central_Occidental,Summer,2011-2020,0.051437799261217255,0.08964892677465147
estacio_periode,nao,anomalia_precipitacio_mensual_mm,120,-0.45612342831937336,1.6457771065796504e-07,-0.5431727505338202,1.4578282628754106e-10,0.45612342831937336,0.5431727505338202,,Autumn,2011-2020,2.9301669553346894e-06,4.941790721611562e-09
estacio,nao,anomalia_precipitacio_mensual_mm,480,-0.45586082920649684,5.249497910278235e-26,-0.4603847870745505,1.483820826093133e-26,0.45586082920649684,0.4603847870745505,,Winter,,6.999330547037647e-24,2.2828012709125126e-24
subregio_periode,wemo,velocitat_vent,120,0.455750416125407,1.6892901892398028e-07,0.44651253247831246,3.192401212201381e-07,0.455750416125407,0.44651253247831246,Golf_Lleo,,2011-2020,2.998739980899058e-06,5.911854096669224e-06
subregio_estacio,wemo,anomalia_temperatura,120,-0.45547953328024626,1.7215754135290807e-07,-0.4359528635809055,6.460309579035004e-07,0.45547953328024626,0.4359528635809055,Catalunya_Balears,Autumn,,3.047036130139966e-06,1.1074816421202864e-05
subregio_estacio_periode,nao,anomalia_sst,30,0.4553535561943488,0.0114541251955892,0.3947046414456413,0.03088658973017143,0.4553535561943488,0.3947046414456413,Golf_Lleo,Winter,2001-2010,0.05210438106545696,0.11316738665209959
subregio_estacio_periode,wemo,velocitat_vent,30,0.45523240258651937,0.011478868230065619,0.44343086268385745,0.014113681433955538,0.45523240258651937,0.44343086268385745,Golf_Lleo,Winter,2001-2010,0.05213717591248578,0.06258838773372744
subregio_estacio_periode,wemo,anomalia_temperatura,30,-0.45459841992835315,0.011609077625357539,-0.3384136187366519,0.06736917496251667,0.45459841992835315,0.3384136187366519,Golf_Lleo,Autumn,2011-2020,0.0526887032920917,0.19650707329854156
estacio,wemo,velocitat_vent,480,0.45438117119111265,7.903553789039671e-26,0.4395362381695092,4.299001435055725e-24,0.45438117119111265,0.4395362381695092,,Spring,,1.008964313494426e-23,5.488086938369011e-22
subregio_estacio_periode,nao,vent_v10,30,-0.45397695766063817,0.011737914821700697,-0.48031145717463847,0.007223390344866007,0.45397695766063817,0.48031145717463847,Mediterrani_Central_Occidental,Spring,1981-1990,0.05323317379456099,0.03739460057739089
estacio_periode,nao,anomalia_temperatura,120,0.45388064830558267,1.9244677279851918e-07,0.453489968818107,1.9774052227168564e-07,0.45388064830558267,0.453489968818107,,Winter,2011-2020,3.3861602251938857e-06,3.852088096201668e-06
subregio_estacio_periode,roni,anomalia_sst,30,0.4535864519195618,0.01181948302696913,0.4782713195669489,0.007510301706461906,0.4535864519195618,0.4782713195669489,Golf_Lleo,Autumn,2001-2010,0.05352218729193569,0.038613376382837565
subregio_estacio_periode,roni,velocitat_vent,30,-0.45332519460457643,0.011874318720426278,-0.44145156772881067,0.01460145482159087,0.45332519460457643,0.44145156772881067,Golf_Lleo,Autumn,1991-2000,0.05368945917298996,0.06427639686687103
periode,nao,anomalia_precipitacio_mm_dia,480,-0.4531974889721274,1.094855551703219e-25,-0.40668992349460015,1.5206446240133757e-20,0.4531974889721274,0.40668992349460015,,,1991-2000,1.3685694396290235e-23,1.2672038533444798e-18
subregio_estacio,wemo,pressio_nivell_mar,120,-0.45319309939606106,2.018557259833781e-07,-0.4491476574026911,2.6674674898522975e-07,0.45319309939606106,0.4491476574026911,Golf_Lleo,Summer,,3.531003953062008e-06,5.048834365651036e-06
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,0.45297357365433466,0.011948457251250709,0.47135011254086984,0.008556649518567688,0.45297357365433466,0.47135011254086984,Llevant_Iberic,Autumn,2011-2020,0.05390281466729643,0.042747624572361476
subregio_estacio_periode,nao,anomalia_sst,30,0.45262957779050556,0.012021362816143046,0.40226944291641464,0.027542349815990762,0.45262957779050556,0.40226944291641464,Golf_Lleo,Autumn,2001-2010,0.05419096686465686,0.10412986697917112
subregio_estacio_periode,nao,vent_u10,30,-0.4520992944081659,0.01213447916926661,-0.48075639599555064,0.0071620670465618284,0.4520992944081659,0.48075639599555064,Llevant_Iberic,Summer,1981-1990,0.054577867328035726,0.03717335837315828
periode,nao,anomalia_precipitacio_mensual_mm,480,-0.45207510820038854,1.489536048479409e-25,-0.4048847102938927,2.3225123011614814e-20,0.45207510820038854,0.4048847102938927,,,1991-2000,1.8239216920156026e-23,1.8097498450608946e-18
subregio_estacio_periode,wemo,anomalia_sst,30,-0.45161492373802103,0.012238579095614467,-0.35198576255186276,0.056450877098590396,0.45161492373802103,0.35198576255186276,Catalunya_Balears,Spring,2011-2020,0.05500484986793019,0.17298532308046086
subregio_estacio_periode,nao,velocitat_vent,30,0.4512882629275132,0.012309205535922074,0.49499443826473855,0.005419644177361221,0.4512882629275132,0.49499443826473855,Mediterrani_Central_Occidental,Spring,1991-2000,0.05523951624198388,0.029615541952793555
subregio_estacio_periode,roni,anomalia_temperatura,30,0.45118998899724677,0.012330519692720624,0.4443468963915406,0.01389257789385049,0.45118998899724677,0.4443468963915406,Llevant_Iberic,Summer,2011-2020,0.055293810281258404,0.061744790639335516
subregio_estacio_periode,roni,anomalia_sst,30,0.45073356445010265,0.012429916646451308,0.5134972668139188,0.0037055420643321377,0.45073356445010265,0.5134972668139188,Mediterrani_Central_Occidental,Summer,2011-2020,0.05565634319306556,0.021606659267242787
subregio_estacio_periode,wemo,anomalia_sst,30,-0.45052815515595723,0.012474867477692074,-0.4137087133808372,0.0230507848647346,0.45052815515595723,0.4137087133808372,Golf_Lleo,Autumn,1991-2000,0.05573284055558633,0.09165322013810974
subregio_estacio,nao,vent_v10,120,-0.44955945094631244,2.5932699738631737e-07,-0.4692272033170458,6.44992654917054e-08,0.44955945094631244,0.4692272033170458,Catalunya_Balears,Spring,,4.4711551273503e-06,1.3578792735095876e-06
subregio_estacio_periode,nao,temperatura_mitjana,30,0.4489242752835134,0.01283055155667987,0.23539882223759215,0.2104848172305294,0.4489242752835134,0.23539882223759215,Golf_Lleo,Winter,1981-1990,0.05689823306731649,0.4329478585475407
subregio_estacio_periode,nao,vent_v10,30,-0.44817083876298996,0.01300054075459605,-0.41116920935261847,0.023992024765588364,0.44817083876298996,0.41116920935261847,Mediterrani_Central_Occidental,Spring,2001-2010,0.05755714312341367,0.09433299383586513
subregio_estacio_periode,nao,evaporacio_potencial,30,0.44766882214701603,0.013114846415552776,0.4852597649340157,0.006565838487224802,0.44766882214701603,0.4852597649340157,Llevant_Iberic,Autumn,1991-2000,0.05798753020878162,0.034587384480552076
subregio_estacio,wemo,anomalia_humitat_sol_capa1,120,-0.4475702442722401,2.970848782283299e-07,-0.43690163266941967,6.069709938732452e-07,0.4475702442722401,0.43690163266941967,Llevant_Iberic,Winter,,5.107476416532892e-06,1.0465017135745607e-05
subregio_estacio_periode,nao,vent_v10,30,-0.44700768763457316,0.013266661936470794,-0.45149088790223224,0.012265356496243796,0.44700768763457316,0.45149088790223224,Catalunya_Balears,Spring,2011-2020,0.058572458880665756,0.056306150709611924
estacio_periode,wemo,anomalia_sst,120,-0.44676709108005824,3.137684985656868e-07,-0.4459120121082293,3.3251058178271667e-07,0.44676709108005824,0.4459120121082293,,Autumn,1991-2000,5.348326680096935e-06,6.138656894450154e-06
subregio_estacio_periode,wemo,velocitat_vent,30,0.4462425058708527,0.01344419919150518,0.4362625139043382,0.015947283291090346,0.4462425058708527,0.4362625139043382,Catalunya_Balears,Spring,2001-2010,0.059312643491934616,0.0688867528772801
subregio_estacio_periode,nao,anomalia_precipitacio_mensual_mm,30,-0.44616559446892173,0.013462153329084523,-0.404539395863114,0.02659853439421986,0.44616559446892173,0.404539395863114,Catalunya_Balears,Spring,2011-2020,0.05934821452939539,0.10119924309785618
subregio_estacio,wemo,humitat_sol_capa1,120,-0.4458603788466511,3.336758057687103e-07,-0.43468960437382365,7.017613798145864e-07,0.4458603788466511,0.43468960437382365,Llevant_Iberic,Winter,,5.671543440827937e-06,1.1827438985639096e-05
estacio_periode,nao,anomalia_precipitacio_mensual_mm,120,-0.4456852100527797,3.376579540698628e-07,-0.4320050616168079,8.357504815172586e-07,0.4456852100527797,0.4320050616168079,,Spring,1981-1990,5.706894998363878e-06,1.385221792570042e-05
subregio_estacio_periode,wemo,humitat_sol_capa1,30,0.44482286739729987,0.013778837865551228,0.44610079261471863,0.013477296155596766,0.44482286739729987,0.44610079261471863,Golf_Lleo,Summer,2011-2020,0.06038935514485565,0.06071523781265593
estacio_periode,nao,anomalia_precipitacio_mm_dia,120,-0.44467070141740195,3.616265201248963e-07,-0.4314213836721412,8.679407329823927e-07,0.44467070141740195,0.4314213836721412,,Spring,1981-1990,6.0607796668977035e-06,1.4346127817890789e-05
subregio_estacio_periode,nao,anomalia_precipitacio_mm_dia,30,-0.44435128994270157,0.013891524422895983,-0.4087672553358308,0.02491103619519529,0.44435128994270157,0.4087672553358308,Catalunya_Balears,Spring,2011-2020,0.06083879309297511,0.0968672826773634
subregio_estacio,nao,anomalia_temperatura,120,0.444285315170101,3.7114954100594004e-07,0.41421998443607905,2.5625636281860495e-06,0.444285315170101,0.41421998443607905,Golf_Lleo,Winter,,6.203056395642453e-06,3.731888778911723e-05
subregio_estacio_periode,roni,vent_u10,30,-0.4440969113968643,0.013952628306429843,-0.39231810115353855,0.03200745431467531,0.4440969113968643,0.39231810115353855,Mediterrani_Central_Occidental,Spring,2001-2010,0.06101732495523255,0.1158745838228588
